time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
127,212480,631152,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.9155517343391565e-07,4.3413177403789212e-17,28.000343747905912,28.261351396991756,2.21156552425838,2.55000000000001
128,212992,632688,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.9370312228937088e-07,4.3584284663654784e-17,28.000363565152679,28.264346641855564,2.2103392563558564,2.5500000000000105
129,213248,633456,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.9231184307644043e-07,4.3244393978607637e-17,28.000384246138371,28.267339394012975,2.209118531286026,2.5500000000000314
130,213504,634224,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.9091569766708847e-07,4.3311070913984611e-17,28.000405814663466,28.270330512205611,2.2079032788621045,2.5500000000000376
131,213760,634992,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8952036323922681e-07,4.324620845098006e-17,28.000428295680777,28.273320708353889,2.2066934356006938,2.5500000000000402
132,214016,635760,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8812234659840647e-07,4.3157232587445035e-17,28.000451714422844,28.276310584869822,2.2054889392211474,2.5500000000000411
133,214272,636528,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8672723776786341e-07,4.331466405731857e-17,28.000476096398504,28.279300658327823,2.2042897286154597,2.5500000000000438
134,214528,637296,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8532759612656167e-07,4.3123205530670688e-17,28.000501467390308,28.282291376586823,2.2030957438189689,2.5500000000000482
135,214784,638064,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8392634935907172e-07,4.3120796470534204e-17,28.000527853450631,28.285283131522792,2.2019069259814001,2.5500000000000482
136,215040,638832,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8252730389886058e-07,4.2966944934954222e-17,28.000555280897025,28.288276268717443,2.2007232173388989,2.5500000000000451
137,215296,639600,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8112854548811351e-07,4.2970853389197929e-17,28.000583776307973,28.291271094980253,2.1995445611866411,2.5500000000000602
138,215552,640368,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7973302831667463e-07,4.3091535214859082e-17,28.000613366517715,28.294267884286601,2.1983709018523028,2.5500000000000655
139,215808,641136,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7833643059769195e-07,4.3086628120971476e-17,28.000644078611728,28.297266882537052,2.1972021846702314,2.5500000000000722
140,216064,641904,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7694206366848093e-07,4.3011626336512192e-17,28.000675939921855,28.300268311421128,2.196038355956432,2.5500000000000744
141,216320,642672,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7554375625417891e-07,4.3180380254610354e-17,28.000708978021009,28.303272371590467,2.1948793629843597,2.5500000000000731
142,216576,643440,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7414894951358613e-07,4.3123379316147507e-17,28.000743220718643,28.306279245292746,2.1937251539612461,2.5500000000000731
143,216832,644208,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7275583715417385e-07,4.2899119562694294e-17,28.000778696055185,28.309289098576446,2.192575678005408,2.550000000000074
144,217088,644976,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7136087878703988e-07,4.3044206344202453e-17,28.000815432296985,28.312302083154435,2.1914308851239723,2.5500000000000731
145,217344,645744,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.699649515265376e-07,4.3171563594955092e-17,28.000853457931154,28.315318337988533,2.1902907261914741,2.550000000000074
146,217600,646512,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6857190869310752e-07,4.3075453582980133e-17,28.000892801660424,28.318337990647812,2.1891551529290747,2.5500000000000753
147,217856,647280,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6717965407162106e-07,4.3161931490312219e-17,28.000933492397355,28.321361158479778,2.1880241178842765,2.5500000000000731
148,218112,648048,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6578362110097329e-07,4.3180734804900409e-17,28.000975559259118,28.324387949625887,2.1868975744113865,2.5500000000000749
