x,y,expected_radius,worst_lower,worst_upper,normal_lower,no_signal_radius,P_N,worst_calls
974.8504746187695,489.7929628687504,25.5549785130681,49.5267048810306,49.52670528103061,48.97781119162069,49.52670528103061,0.0004012738536705465,383
976.9700230522442,486.0194286884993,25.59481116122109,49.52670488103066,49.52670528103067,48.98393705949141,49.52670528103067,0.0004023179353445112,387
978.923534412171,482.5072487764608,25.63349108154769,49.5267048810306,49.52670528103061,48.99192691227284,49.52670528103061,0.0004032809645117326,387
981.0115118118495,478.7161544555819,25.67700539557293,49.52670488103066,49.52670528103067,49.00306379240637,49.52670528103067,0.0004043110831628091,391
982.9356394120018,475.1877911882551,25.71917209725798,49.52670488103072,49.52670528103072,49.01580717182247,49.52670528103072,0.0004052611167900146,391
984.9919003054794,471.3794008577712,25.76651773299836,49.52670488103066,49.52670528103067,49.03217520199433,49.52670528103067,0.0004062772083018133,399
986.8865100891051,467.8351000613265,25.81231539603586,49.5267048810306,49.52670528103061,49.0498836298928,49.52670528103061,0.0004072141872776213,407
988.9109112137123,464.0096790572986,25.86365317911805,49.52670488103066,49.52670528103067,49.07171857942195,49.52670528103067,0.0004082161884501205,411
990.7758711806085,460.4496876682973,25.91323682140159,49.52670488103066,49.52670528103067,49.09461869679448,49.52670528103067,0.0004091400545147996,411
992.7682714933918,456.607502513338,25.96874017601296,49.52670488103072,49.52670528103072,49.12217330002031,49.52670528103072,0.0004101279030659179,415
994.6034517091009,453.0320685615275,26.02227690360359,49.5267048810306,49.52670528103061,49.1505081660444,49.52670528103061,0.000411038598812849,415
996.5637123966496,449.173386946232,26.08213248450698,49.5267048810306,49.52670528103061,49.18405359052664,49.52670528103061,0.000412012233380044,423
998.3689850015127,445.5827595372656,26.13980220390526,49.52670488103066,49.52670528103067,49.21808411377902,49.52670528103067,0.0004129097022572006,427
1000.29696948963,441.7078503015613,26.20421116327601,49.5267048810306,49.52670528103061,49.25791157894595,49.52670528103061,0.0004138690623990466,435
1002.072208707694,438.1022795996425,26.26620777098582,49.52670488103072,49.52670528103072,49.29791809633961,49.52670528103072,0.0004147532487104557,447
