x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls
890,490,2210.33228927897,2210.33228927896,0,1.83218173011333e-06,0.999998170660924,0,25.3019912738105,-11.6382121611712,666
890,495,2203.13179082743,2203.13179082743,0,2.95710516012132e-06,0.99999705051004,0,25.276398279144,-14.0698915385333,702
890,500,2196.3288817705,2196.32888177049,0,4.46834905250996e-06,0.999995529591725,0,25.2526795526653,-16.5203478264931,702
890,505,2189.91336913457,2189.91336913456,0,6.43011371448542e-06,0.999993561419297,0,25.2308110933969,-18.9894455614427,702
890,510,2183.87003938995,2183.87003938994,0,8.91032686683933e-06,0.999991097384612,0,25.2107202923464,-21.4770495639823,702
890,515,2178.18556111815,2178.18556111815,0,1.19807753741349e-05,0.999988027669897,0,25.192347777884,-23.9830249600137,702
890,520,2172.84832506896,2172.84832506896,0,1.57172413012796e-05,0.99998427069314,0,25.1756461197301,-26.5072372012689,702
890,525,2167.84752953653,2167.84752953652,0,2.01996424917582e-05,0.999979785910373,0,25.1605717652134,-29.0495520852744,666
890,530,2163.17293363148,2163.17293363148,0,2.55121778741054e-05,0.999974506774788,0,25.1470827599975,-31.6098357747592,702
890,535,2158.81458956762,2158.81458956762,0,3.17434777152774e-05,0.999968264149171,0,25.135136182502,-34.1879548165059,702
890,540,2154.76354933587,2154.76354933587,0,3.89867590524883e-05,0.999960990069494,0,25.1246948928234,-36.7837761596531,666
890,545,2151.01164313576,2151.01164313576,0,4.73399865488868e-05,0.999952652975373,0,25.1157253683589,-39.3971671734494,666
890,550,2147.55102159717,2147.55102159717,0,5.690603903323e-05,0.999943117729422,0,25.1081931386287,-42.0279956644702,666
890,555,2144.37785176506,2144.37785176506,0,6.77928819995423e-05,0.999932197860316,0,25.1020949326285,-44.6761298932961,630
890,560,2141.48289048082,2141.48289048082,0,8.01137463597252e-05,0.999919860840661,0,25.0973771947185,-47.3414385906617,666
890,565,2138.86029953532,2138.86029953531,0,9.39873137602957e-05,0.99990602971543,0,25.094012036225,-50.0237909730802,666
890,570,2136.50481456732,2136.50481456731,0,0.000109537908793985,0.999890459982865,0,25.0919716914683,-52.7230567579493,630
890,575,2134.4125490495,2134.4125490495,0,0.00012689569845795,0.99987308014251,0,25.0912365985953,-55.4391061781453,594
890,580,2132.58045895273,2132.58045895273,0,0.000146196899232955,0.999853811797229,0,25.0917896847647,-58.1718099961104,594
890,585,2131.00586297844,2131.00586297844,0,0.000167583992182202,0.999832404052891,0,25.0936111425687,-60.9210395174405,630
890,590,2129.68757286987,2129.68757286987,0,0.000191205946494738,0.999808784750653,0,25.0966894491735,-63.6866666039807,630
