x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-368.75,1179,1684823.77748854,1684823.77748854,0,0.959438389989101,0.0405367747991279,0,718.52463873757,0,132,-279,-368.75,27633.9434909301
-368.75,1204,1698842.39417229,1698842.39417229,0,0.967437022640187,0.0326206636957724,0,724.250369455326,0,132,-304,-368.75,27633.9434909301
-343.75,-1196,1685789.68765998,1685789.68765998,0,0.959990984652739,0.039940570368585,0,718.90662212777,0,132,2096,-343.75,27633.9434909301
-343.75,-1171,1670057.57748599,1670057.57748599,0,0.951014220084448,0.0489092276660405,0,712.485310973482,0,132,2071,-343.75,27633.9434909301
-343.75,-1146,1653290.48592441,1653290.48592441,0,0.941445428709376,0.0587351947351646,0,705.656009321598,0,132,2046,-343.75,27633.9434909301
-343.75,-1121,1633940.58248044,1633940.58248044,0,0.930402927235611,0.0693852144271607,0,697.76013883688,0,132,2021,-343.75,27633.9434909301
-343.75,-1096,1614615.75517238,1614615.75517238,0,0.91937169504552,0.0808229221681439,0,689.908469268203,0,132,1996,-343.75,27633.9434909301
-343.75,-1071,1592851.2793457,1592851.2793457,0,0.90694783701061,0.0930093615135714,0,681.052020660934,0,132,1971,-343.75,27633.9434909301
-343.75,-1046,1570033.44351911,1570033.4435191,0,0.893920583758908,0.105903397339616,0,671.781466517761,0,132,1946,-343.75,27633.9434909301
-343.75,-1021,1547048.47637058,1547048.47637058,0,0.880794351670896,0.119462052454987,0,662.474608877208,0,132,1921,-343.75,27633.9434909301
-343.75,-996,1521560.51602062,1521560.51602062,0,0.866238541671314,0.133640785961098,0,652.137445518307,0,132,1896,-343.75,27633.9434909301
-343.75,-971,1495735.42014039,1495735.42014039,0,0.851486242602473,0.148393726669351,0,641.692730743228,0,156,1871,-343.75,27633.9434909301
-343.75,-946,1469600.4086658,1469600.4086658,0,0.836552541626045,0.163673871427082,0,631.152749981549,0,156,1846,-343.75,27633.9434909301
-343.75,-921,1367494.31121782,1367494.31121782,0,0.820574524106466,0.179418363455355,0,603.880209936684,0,180,1821,-343.75,27633.9434909301
-343.75,-896,1245179.30393672,1245179.30393672,0,0.804415702247556,0.195444171745896,0,571.558209434601,0,204,1796,-343.75,27633.9434909301
-343.75,-871,1141511.41200149,1141511.41200149,0,0.78835395878743,0.211570447948792,0,542.827985022682,0,204,1771,-343.75,27633.9434909301
-343.75,-846,1051783.80147726,1051783.80147726,0,0.772422046918297,0.227674075515128,0,516.889781978501,0,204,1746,-343.75,27633.9434909301
-343.75,-821,972626.451349757,972626.451349757,0,0.756346730917008,0.243665202769063,0,493.04391369717,0,204,1721,-343.75,27633.9434909301
-343.75,-796,902439.120058824,902439.120058824,0,0.740467345741833,0.259474882148057,0,471.15368689752,0,204,1696,-343.75,27633.9434909301
-343.75,-771,839942.501245663,839942.501245663,0,0.724987246979826,0.275048465006107,0,451.0747644089,0,204,1671,-343.75,27633.9434909301
-343.75,-746,783663.740176643,783663.740176643,0,0.709636412321706,0.290341422713155,0,432.435016769977,0,228,1646,-343.75,27633.9434909301
-343.75,-721,733014.555863393,733014.555863393,0,0.694687708810736,0.305316612553395,0,415.236362460505,0,228,1621,-343.75,27633.9434909301
-343.75,-696,687170.747196153,687170.747196153,0,0.680051985004479,0.319943039385182,0,399.293171131337,0,180,1596,-343.75,27633.9434909301
-343.75,-671,645620.070466236,645620.070466236,0,0.665805964848939,0.334194358543929,0,384.540431868902,0,180,1571,-343.75,27633.9434909301
-343.75,-646,607870.300172101,607870.300172101,0,0.651950434368581,0.348047053365475,0,370.886967994776,0,204,1546,-343.75,27633.9434909301
