time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
81,0.00041674460891212475,17.529907011223013,1024.9225710756032,280.76232471942467,24.703103493670348,28.029594185462226,494.5465781927507,2702.7668241099204,-8.8948627487323007e-09,1.6428841111298812e-16,1.1061278322108099e-14
82,0.00041645043830037393,17.481115139327645,1024.2472583390522,282.25878818347547,24.668250163877175,28.030339932364978,503.39052449927118,2734.955096918251,-9.1237703375026326e-09,1.6428841111298812e-16,1.1061278322108099e-14
83,0.000416158272944725,17.432798140270684,1023.5763413025045,283.74337982656624,24.633498317057956,28.03109565772716,512.28129652047062,2767.122223408358,-9.3545411456246019e-09,1.6428841111298812e-16,1.1061278322108099e-14
84,0.00041586807651340164,17.384947138794658,1022.9097410236186,285.21632153013348,24.598847197287256,28.031861339828982,521.21852479554286,2799.2683404289733,-9.5804920682691715e-09,1.6428841111298812e-16,1.1061278322108099e-14
85,0.00041557981375447121,17.337553530973398,1022.2473808949137,286.67782839233166,24.564296062533863,28.032636957246517,530.20184672694359,2831.3935823857123,-9.8084656058557377e-09,1.6428841111298812e-16,1.1061278322108099e-14
86,0.00041529345045146309,17.290608972371388,1021.5891865485769,288.12810902404868,24.52984418424311,28.033422488837314,539.23090637198277,2863.4980813129137,-1.0035651757128878e-08,1.6428841111298812e-16,1.1061278322108099e-14
87,0.00041500895338126979,17.244105366914987,1020.93508576606,289.5673658271254,24.495490846935137,28.034217913728181,548.30535424343896,2895.5819669425796,-1.0261058049107483e-08,1.6428841111298812e-16,1.1061278322108099e-14
88,0.00041472629027426965,17.198034856415347,1020.2850083923803,290.99579525628297,24.461235347822427,28.035023211303329,557.42484711864927,2927.6453667705291,-1.0488529682417185e-08,1.6428841111298812e-16,1.1061278322108099e-14
89,0.00041444542977645048,17.152389810688955,1019.6388862546464,292.41358806610941,24.427076996441091,28.035838361194276,566.58904785659331,2959.6884061199407,-1.0714878222070528e-08,1.6428841111298812e-16,1.1061278322108099e-14
90,0.00041416634141346569,17.107162818229803,1018.9966530846905,293.82092954425491,24.393015114297775,28.036663343269417,575.79762522251519,2991.7112082023932,-1.0941156481173638e-08,1.6428841111298812e-16,1.1061278322108099e-14
