theta_rad,theta_deg,pdf_rad,pdf_deg,rho_lower,rho_upper,center_x,center_y,dmax
0.05340302337620703,3.059767852695139,0,0,nan,nan,nan,nan,nan
0.05375206274467897,3.079766335392493,0,0,nan,nan,nan,nan,nan
0.05410110211315091,3.099764818089847,0,0,nan,nan,nan,nan,nan
0.05445014148162285,3.119763300787201,0,0,nan,nan,nan,nan,nan
0.0547991808500948,3.139761783484555,0,0,nan,nan,nan,nan,nan
0.05514822021856674,3.159760266181908,0,0,nan,nan,nan,nan,nan
0.05549725958703867,3.179758748879262,0,0,nan,nan,nan,nan,nan
0.05584629895551062,3.199757231576616,0,0,nan,nan,nan,nan,nan
0.05619533832398256,3.21975571427397,0,0,nan,nan,nan,nan,nan
0.0565443776924545,3.239754196971324,0,0,nan,nan,nan,nan,nan
0.05689341706092645,3.259752679668678,0,0,nan,nan,nan,nan,nan
0.05724245642939838,3.279751162366031,0,0,nan,nan,nan,nan,nan
0.05759149579787032,3.299749645063385,0,0,nan,nan,nan,nan,nan
0.05794053516634227,3.319748127760739,0,0,nan,nan,nan,nan,nan
0.05828957453481421,3.339746610458093,0,0,nan,nan,nan,nan,nan
0.05863861390328615,3.359745093155447,0,0,nan,nan,nan,nan,nan
0.05898765327175809,3.3797435758528,0,0,nan,nan,nan,nan,nan
0.05933669264023003,3.399742058550155,0,0,nan,nan,nan,nan,nan
0.05968573200870197,3.419740541247509,0,0,nan,nan,nan,nan,nan
0.06003477137717392,3.439739023944862,0,0,nan,nan,nan,nan,nan
0.06038381074564586,3.459737506642216,0,0,nan,nan,nan,nan,nan
0.0607328501141178,3.47973598933957,0,0,nan,nan,nan,nan,nan
0.06108188948258974,3.499734472036924,0,0,nan,nan,nan,nan,nan
0.06143092885106168,3.519732954734278,0,0,nan,nan,nan,nan,nan
0.06177996821953362,3.539731437431632,0,0,nan,nan,nan,nan,nan
0.06212900758800556,3.559729920128985,0,0,nan,nan,nan,nan,nan
0.0624780469564775,3.579728402826339,0,0,nan,nan,nan,nan,nan
0.06282708632494945,3.599726885523693,0,0,nan,nan,nan,nan,nan
0.06317612569342139,3.619725368221047,0,0,nan,nan,nan,nan,nan
0.06352516506189333,3.639723850918401,0,0,nan,nan,nan,nan,nan
0.06387420443036528,3.659722333615755,0,0,nan,nan,nan,nan,nan
0.06422324379883722,3.679720816313109,0,0,nan,nan,nan,nan,nan
0.06457228316730915,3.699719299010462,0,0,nan,nan,nan,nan,nan
0.06492132253578109,3.719717781707816,0,0,nan,nan,nan,nan,nan
0.06527036190425303,3.73971626440517,0,0,nan,nan,nan,nan,nan
0.06561940127272498,3.759714747102524,0,0,nan,nan,nan,nan,nan
0.06596844064119692,3.779713229799877,0,0,nan,nan,nan,nan,nan
0.06631748000966886,3.799711712497232,0,0,nan,nan,nan,nan,nan
0.0666665193781408,3.819710195194586,0,0,nan,nan,nan,nan,nan
0.06701555874661275,3.839708677891939,0,0,nan,nan,nan,nan,nan
0.06736459811508469,3.859707160589293,0,0,nan,nan,nan,nan,nan
0.06771363748355663,3.879705643286647,0,0,nan,nan,nan,nan,nan
0.06806267685202856,3.899704125984,0,0,nan,nan,nan,nan,nan
0.0684117162205005,3.919702608681354,0,0,nan,nan,nan,nan,nan
0.06876075558897245,3.939701091378708,0,0,nan,nan,nan,nan,nan
0.06910979495744439,3.959699574076062,0,0,nan,nan,nan,nan,nan
0.06945883432591633,3.979698056773416,0,0,nan,nan,nan,nan,nan
0.06980787369438828,3.99969653947077,0,0,nan,nan,nan,nan,nan
0.07015691306286022,4.019695022168124,0,0,nan,nan,nan,nan,nan
0.07050595243133216,4.039693504865478,0,0,nan,nan,nan,nan,nan
0.0708549917998041,4.059691987562832,0,0,nan,nan,nan,nan,nan
0.07120403116827603,4.079690470260185,0,0,nan,nan,nan,nan,nan
