time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
4239,43.800267121631322,1.9931895735388678,72433,298243,9854.4944455608893,0.00011136208529519301,-5.2498467576690601e-09,2.9681043931021618e-15
4240,43.803167102020652,1.9930791410526079,72449,298315,9856.2174580657702,0.00011138417179244311,-5.2808560083918067e-09,2.9688847457794673e-15
4241,43.806067340419617,1.9929687142311288,72465,298384,9857.9405113551002,0.0001114062571567417,-5.5586035972089633e-09,2.9695429335996709e-15
4242,43.808967832995009,1.992858293073076,72481,298449,9859.6636040661961,0.00011142834138835391,-5.7456477551488718e-09,2.9702196932789876e-15
4243,43.811868576005992,1.9927478775771312,72497,298516,9861.3867348677322,0.00011145042448754438,-5.6640882876358902e-09,2.9711727842224561e-15
4244,43.814769565799381,1.9926374677419654,72513,298583,9863.1099024584291,0.00011147250645457747,-5.8966821345963951e-09,2.9719872219108776e-15
4245,43.817670798807377,1.9925270635662677,72529,298650,9864.8331055658109,0.00011149458728971714,-6.1328513160298272e-09,2.9726329126863867e-15
4246,43.820572271545529,1.9924166650487218,72545,298716,9866.5563429450922,0.00011151666699322691,-6.2957621813831878e-09,2.973040382683311e-15
4247,43.823473980606053,1.9923062721880034,72561,298784,9868.2796133780612,0.00011153874556537005,-6.0851874709368005e-09,2.9740533455799016e-15
4248,43.826375922656332,1.9921958849828159,72577,298850,9870.0029156720902,0.0001115608230064093,-6.12072540464372e-09,2.9746103816188991e-15
4249,43.829278094435395,1.9920855034318261,72593,298921,9871.726248659148,0.00011158289931660716,-6.7082883751436086e-09,2.9754778386894531e-15
4250,43.832180492754667,1.9919751275337398,72609,298986,9873.449611194912,0.00011160497449622571,-6.8494199954228975e-09,2.9763323563804801e-15
4251,43.835083114490089,1.9918647572872501,72625,299054,9875.1730021579097,0.00011162704854552663,-7.1192200943516383e-09,2.976497815870843e-15
4252,43.837985956582813,1.9917543926910251,72641,299120,9876.8964204486929,0.00011164912146477133,-7.2678500082835797e-09,2.9773398582306666e-15
4253,43.840889016036151,1.9916440337437811,72657,299186,9878.619864989103,0.00011167119325422075,-7.276503530626718e-09,2.9779931268077674e-15
4254,43.843792289912884,1.9915336804442065,72673,299253,9880.3433347215032,0.00011169326391413557,-7.5246447049016808e-09,2.9786747875322134e-15
4255,43.846695775333522,1.9914233327910125,72689,299321,9882.0668286081236,0.00011171533344477606,-7.9833019837251186e-09,2.9796368271223437e-15
4256,43.849599469476701,1.9913129907828839,72705,299390,9883.7903456303775,0.0001117374018464022,-8.1847319120177588e-09,2.9801662396715802e-15
4257,43.852503369573995,1.9912026544185231,72721,299458,9885.5138847882663,0.00011175946911927354,-7.6286730186426923e-09,2.9810948429669899e-15
4258,43.855407472906329,1.991092323696658,72737,299526,9887.2374450997613,0.00011178153526364933,-7.8415146934830617e-09,2.9817438447396959e-15
4259,43.858311776809771,1.990981998615962,72753,299594,9888.9610256002525,0.00011180360027978848,-7.6755853398925624e-09,2.9825270212048175e-15
4260,43.861216278665069,1.9908716791751724,72769,299662,9890.6846253420135,0.0001118256641679496,-8.0647555082059754e-09,2.9835516818828357e-15
4261,43.86412192839412,1.9907613654722618,72785,299733,9892.4087321906045,0.00011184772690853139,-7.6330504753731234e-09,2.984654581232297e-15
4262,43.867029640995987,1.9906510576036096,72801,299801,9894.1338225541967,0.00011186978848226221,-7.9041368509426192e-09,2.985806962112411e-15
4263,43.869939380861595,1.9905407555658947,72817,299870,9895.8598844618373,0.000111891848889807,-8.0897724966867614e-09,2.9865512455791061e-15
4264,43.872851121612911,1.9904304593559914,72833,299938,9897.5869088864329,0.00011191390813178697,-7.6595893436982778e-09,2.9871805974695658e-15
4265,43.875764841232183,1.9903201689709251,72849,300007,9899.3148881966736,0.00011193596620880157,-6.984428930010408e-09,2.9883000600768177e-15
4266,43.878680520435026,1.9902098844077643,72865,300074,9901.0438156396631,0.00011195802312143588,-7.1376143249347791e-09,2.9888702406361342e-15
4267,43.881598141872722,1.9900996056636207,72881,300147,9902.7736850845486,0.00011198007887026455,-7.3338925130818268e-09,2.9894507905248145e-15
4268,43.884517689656384,1.9899893327356699,72897,300212,9904.5044908723721,0.0001120021334558539,-7.1937592469796442e-09,2.990432159671499e-15
4269,43.887439149053066,1.9898790656211327,72913,300280,9906.236227718935,0.00011202418687876341,-6.9212217266502364e-09,2.9913583585596631e-15
4270,43.890362506275437,1.9897688043172199,72929,300345,9907.9688906476003,0.00011204623913954674,-7.2794100945051867e-09,2.9921855116684608e-15
4271,43.893287748333329,1.9896585488211906,72945,300416,9909.7024749404354,0.00011206829023875257,-7.6806330660185353e-09,2.9927488626110497e-15
4272,43.896214862915109,1.989548299130333,72961,300481,9911.4369761013677,0.00011209034017692509,-7.8710464594046371e-09,2.9936563864493194e-15
4273,43.899143838298706,1.9894380552419411,72977,300545,9913.1723898275413,0.00011211238895460449,-8.0021600654879478e-09,2.9946436484306877e-15
4274,43.902074663280615,1.9893278171533326,72993,300614,9914.9087119865399,0.00011213443657232733,-8.1654878473426308e-09,2.995660425870673e-15
4275,43.905007327120451,1.9892175848618308,73009,300680,9916.6459385978924,0.00011215648303062682,-8.6196763952252255e-09,2.9965262668371053e-15
4276,43.907941819493487,1.9891073583648142,73025,300749,9918.3840658177942,0.00011217852833003312,-8.341212185201249e-09,2.9975585731455253e-15
4277,43.910878130445589,1.988997137659626,73041,300819,9920.1230899263355,0.00011220057247107348,-8.5004496556330324e-09,2.998688176780292e-15
4278,43.913816250367269,1.9888869227436183,73057,300885,9921.8630073166678,0.00011222261545427248,-8.8337062585021244e-09,2.9990967301770235e-15
4279,43.916756169961651,1.9887767136142356,73073,300953,9923.6038144856993,0.00011224465728015214,-8.7917771455427087e-09,3.0003186860456399e-15
