time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
95,0.00041279625200527358,16.887058612212812,1015.8410792690285,300.70686802801305,24.224131366779513,28.040935046535111,622.49478725137169,3151.5246023680816,8.2724735247618154e-09,1.4378149050855197e-16,9.9330933405953455e-15
96,0.00041252720196164976,16.844195522518035,1015.2208868156574,302.05511193704916,24.190634700646729,28.041818611167258,631.96297478762904,3183.4284399726707,8.896188818623412e-09,1.4378149050855197e-16,9.9330933405953455e-15
97,0.00041225973270274727,16.801704042757123,1014.6041670545466,303.39406559773857,24.157230062556035,28.042711873022306,641.47337233082067,3215.3128483471155,9.518620402484315e-09,1.4378149050855197e-16,9.9330933405953455e-15
98,0.00041199381969129372,16.759578229210327,1013.9908665829267,304.7238776030751,24.123916858627798,28.043614813588817,651.02569036352747,3247.1779357468008,1.0139761475000954e-08,1.4378149050855197e-16,9.9330933405953455e-15
99,0.00041172943901541099,16.717812292015257,1013.3809333542026,306.04469269961862,24.090694504335474,28.044527414530759,660.61964397572569,3279.0238087708435,1.0765777890104111e-08,1.4378149050855197e-16,9.9330933405953455e-15
100,0.00041146656736653741,16.676400589618972,1012.7743166302371,307.3566519261924,24.057562424263299,28.045449657681694,670.25495274614332,3310.8505724039451,1.1394110598676794e-08,1.4378149050855197e-16,9.9330933405953455e-15
101,0.00041120518201834223,16.635337623488997,1012.1709669357662,308.65989274610837,24.024520051877062,28.046381525040022,679.93134062787306,3342.6583300567731,1.2022642638934139e-08,1.4378149050855197e-16,9.9330933405953455e-15
102,0.00041094526080658956,16.594618033068045,1011.5708360148637,309.95454917329891,23.991566829300794,28.04732299876536,689.64853583803881,3374.4471836049543,1.2649954448397457e-08,1.4378149050855197e-16,9.9330933405953455e-15
103,0.00041068678210987562,16.554236590958656,1010.9738767892793,311.2407518927003,23.958702207101219,28.048274061172986,699.40627075133796,3406.2172334267084,1.3273959584131235e-08,1.4378149050855197e-16,9.9330933405953455e-15
104,0.00041042972483119948,16.514188198324248,1010.380043318571,312.51862837522708,23.925925644080291,28.049234694731368,709.20428179727594,3437.9685784392286,1.3906023963209939e-08,1.4378149050855197e-16,9.9330933405953455e-15
105,0.00041017406838035717,16.474467880494934,1009.7892907620177,313.78830298762654,23.893236607074645,28.050204882056519,719.04230936093393,3469.7013161338141,1.4537108774420978e-08,1.4378149050855197e-16,9.9330933405953455e-15
106,0.00040991979265706891,16.435070782766431,1009.2015753421088,315.04989709750595,23.860634570761636,28.051184605910219,728.92009768711102,3501.4155426098482,1.5156005054772299e-08,1.4378149050855197e-16,9.9330933405953455e-15
107,0.00040966687803481677,16.395992166382051,1008.6168543095617,316.30352917378207,23.828119017472062,28.052173849194762,738.83739478769314,3533.1113526076469,1.5786455945883822e-08,1.4378149050855197e-16,9.9330933405953455e-15
108,0.00040941530534538379,16.357227404687162,1008.0350859098598,317.54931488282085,23.795689437008608,28.053172594951018,748.79395235210757,3564.7888395402247,1.640987947954556e-08,1.4378149050855197e-16,9.9330933405953455e-15
109,0.00040916505586400962,16.318771979447906,1007.4562293511129,318.78736718046906,23.763345326471711,28.054180826354532,758.78952566073633,3596.4480955240424,1.7041891366203369e-08,1.4378149050855197e-16,9.9330933405953455e-15
110,0.00040891611129517875,16.280621477324463,1006.8802447732886,320.01779640022175,23.731086190088973,28.055198526712168,768.82387350115641,3628.0892114087646,1.767290764079842e-08,1.4378149050855197e-16,9.9330933405953455e-15
111,0.00040866845375897771,16.242771586491806,1006.3070932186691,321.2407103377048,23.698911539051878,28.056225679460372,778.89675808709194,3659.7122768060626,1.8308316536979865e-08,1.4378149050855197e-16,9.9330933405953455e-15
112,0.00040842206577801083,16.20521809340017,1005.7367366035147,322.45621433166252,23.666820891356682,28.057262268161111,789.00794497996787,3691.317380117519,1.8937903657457858e-08,1.4378149050855197e-16,9.9330933405953455e-15
113,0.0004081769302648324,16.167956879667233,1005.1691376908411,323.66441134165251,23.634813771650293,28.058308276499787,799.1572030129505,3722.9046085616496,1.9566475982596352e-08,1.4378149050855197e-16,9.9330933405953455e-15
114,0.00040793303050989748,16.130983919097098,1004.6042600643225,324.86540202257254,23.602889711082412,28.059363688282492,809.34430421738512,3754.4740482000911,2.0196208372797287e-08,1.4378149050855197e-16,9.9330933405953455e-15
115,0.00040769035016995688,16.094295274817785,1004.0420681031451,326.05928479622202,23.571048247160189,28.060428487433644,819.56902375152265,3786.025783962994,2.0823950410839834e-08,1.4378149050855197e-16,9.9330933405953455e-15
116,0.00040744887325694059,16.057887096533538,1003.4825269579264,327.24615591999492,23.539288923608797,28.061502657993437,829.83113983144995,3817.5598996736248,2.1451696111144303e-08,1.4378149050855197e-16,9.9330933405953455e-15
117,0.00040720858412724163,16.021755617884683,1002.9256025274907,328.42610955288291,23.507611290235911,28.062586184115812,840.13043366414115,3849.076478072232,2.2072412884458161e-08,1.4378149050855197e-16,9.9330933405953455e-15
118,0.00040696946747142634,15.985897153909727,1002.3712614365725,329.59923781892343,23.476014902799879,28.063679050065421,850.46668938253265,3880.5756008392059,2.2700958004222372e-08,1.4378149050855197e-16,9.9330933405953455e-15
119,0.0004067315083043453,15.950308098607554,1001.8194710143856,330.76563086814457,23.444499322882667,28.064781240217108,860.83969398255897,3912.0573486175481,2.333227266596743e-08,1.4378149050855197e-16,9.9330933405953455e-15
120,0.00040649469195558471,15.914984922590662,1001.2701992739223,331.92537693523343,23.413064117765316,28.065892739051726,871.24923726206555,3943.5218010346666,2.395711872679608e-08,1.4378149050855197e-16,9.9330933405953455e-15
121,0.00040625912617481247,15.879863073743444,1000.7237745187967,333.00842315641387,23.381707200114505,28.067011878996539,881.69400525803576,3974.9690421976093,2.4587525496371103e-08,1.4378149050855197e-16,9.9330933405953455e-15
122,0.00040602467389556842,15.844950452248865,1000.1798521539971,334.0862386937784,23.35042653326483,28.068137039249098,892.17271812530942,4006.3991563942645,2.5215296134935332e-08,1.4378149050855197e-16,9.9330933405953455e-15
123,0.00040579132165015889,15.810261602083829,999.63838564067032,335.15845994790425,23.319221744514884,28.069268249597862,902.68520404973344,4037.8122214412738,2.5842280433546688e-08,1.4378149050855197e-16,9.9330933405953455e-15
124,0.00040555905605031104,15.77579964461528,999.09933963905053,336.22500888461803,23.288092454893693,28.070405528031241,913.23128578732326,4069.2083139247238,2.6473469008845541e-08,1.4378149050855197e-16,9.9330933405953455e-15
